"REF_DATE","GEO","DGUID","Labour force characteristics","Educational attainment","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015-03","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","149.0","","","","1"
"2015-04","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","150.4","","","","1"
"2015-05","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","151.8","","","","1"
"2015-06","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","148.6","","","","1"
"2015-07","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","151.5","","","","1"
"2015-08","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","154.2","","","","1"
"2015-09","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","156.3","","","","1"
"2015-10","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","160.0","","","","1"
"2015-11","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","164.1","","","","1"
"2015-12","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","156.1","","","","1"
"2016-01","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","155.6","","","","1"
"2016-02","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","160.1","","","","1"
"2016-03","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","156.8","","","","1"
"2016-04","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","165.8","","","","1"
"2016-05","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","162.9","","","","1"
"2016-06","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","161.5","","","","1"
"2016-07","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","164.3","","","","1"
"2016-08","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","167.0","","","","1"
"2016-09","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","171.2","","","","1"
"2016-10","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","169.3","","","","1"
"2016-11","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","165.8","","","","1"
"2016-12","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","177.7","","","","1"
"2017-01","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","167.8","","","","1"
"2017-02","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","171.5","","","","1"
"2017-03","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","170.7","","","","1"
"2017-04","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","164.7","","","","1"
"2017-05","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","167.2","","","","1"
"2017-06","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","164.1","","","","1"
"2017-07","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","169.9","","","","1"
"2017-08","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","169.1","","","","1"
"2017-09","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","170.4","","","","1"
"2017-10","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","171.0","","","","1"
"2017-11","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","169.0","","","","1"
"2017-12","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","165.8","","","","1"
"2018-01","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","159.5","","","","1"
"2018-02","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","161.8","","","","1"
"2018-03","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","162.1","","","","1"
"2018-04","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","155.5","","","","1"
"2018-05","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","168.8","","","","1"
"2018-06","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","167.0","","","","1"
"2018-07","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","167.1","","","","1"
"2018-08","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","161.6","","","","1"
"2018-09","British Columbia","2016A000259","Population","Above bachelor's degree","Males","15 years and over","Persons","249","thousands","3","v2777605","11.1.9.2.1","160.3","","","","1"
